time,x_d,y_d,z_d,x,y,z,vx_cmd,vy_cmd,vz_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qref1,qref2,qref3,qref4,qref5,qref6,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,mode,perturbation
2.6007,0.15,0.2,0.3,0.18404021384595,0.20721976837459,0.300552555873045,-0.103076022857226,-0.0216297810886671,-0.00202710516724006,0.849637448787689,0.233527481555939,1.12534368038178,-0.0285703931003809,0.907205820083618,0.849633634090424,0.0722477585077286,-0.12888178229332,-0.153672009706497,1.72976716856507E-15,-0.0171203222125769,0.0513609647750855,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
2.7008,0.15,0.2,0.3,0.181029644198832,0.206535302725459,0.300526552701771,-0.093550906460323,-0.0194512312934513,-0.00181693128492597,0.856222033500671,0.222112745046616,1.11158192157745,-0.0285703931003809,0.906486749649048,0.853085041046143,0.0648860186338425,-0.110905438661575,-0.135010853409767,1.72976716856507E-15,-0.00713346712291241,0.0342406444251537,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
2.8007,0.15,0.2,0.3,0.178393974374495,0.205945617639936,0.300525716605175,-0.0862005611890456,-0.0178612363121639,-0.00183917202151482,0.862106800079346,0.211990386247635,1.09956705570221,-0.0285703931003809,0.905448138713837,0.857111752033234,0.0604689754545689,-0.100427806377411,-0.120116174221039,1.72976716856507E-15,-0.00856016110628843,0.0410887710750103,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
2.9007,0.15,0.2,0.3,0.175798657410472,0.205370108509921,0.300508620856474,-0.0773187161165408,-0.015917834134645,-0.00176307724895938,0.868006885051727,0.2021614164114,1.08791065216064,-0.0285703931003809,0.904649198055267,0.859796226024628,0.0584145374596119,-0.0920388475060463,-0.110289111733437,1.72976716856507E-15,-0.00856016110628843,0.0136962570250034,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.0008,0.15,0.2,0.3,0.173432737134983,0.204794341667228,0.300468433018067,-0.0701849785949894,-0.0139013616218319,0,0.873347043991089,0.193289250135422,1.07734727859497,-0.0285703931003809,0.904569268226624,0.863822937011719,0.0543056577444077,-0.0877930074930191,-0.104125797748566,1.72976716856507E-15,-0.00142669340129942,0.0308165792375803,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.1007,0.15,0.2,0.3,0.171195096772658,0.204312356130105,0.300399145904373,-0.0629946368926809,-0.0126833187697568,0,0.878616273403168,0.184957817196846,1.0673553943634,-0.0285703931003809,0.903610587120056,0.865356922149658,0.0506076700985432,-0.0787192359566689,-0.0934769511222839,1.72976716856507E-15,-0.00570677360519767,0.0205443855375051,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.2007,0.15,0.2,0.3,0.169399082518718,0.203898923270142,0.300443197307272,-0.0589167175458154,-0.0115790671456843,0,0.882836639881134,0.178106680512428,1.05961835384369,-0.0285703931003809,0.903530657291412,0.86784964799881,0.0431089699268341,-0.0687552094459534,-0.0780344232916832,1.72976716856507E-15,2.06184270329719E-16,0.0205443855375051,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.3007,0.15,0.2,0.3,0.167498646622948,0.203472834467412,0.300499110184868,-0.0517430837014664,-0.0100244766222912,0,0.887381017208099,0.17090080678463,1.05156493186951,-0.0285703931003809,0.903530657291412,0.869191884994507,0.0420817509293556,-0.0697481855750084,-0.0734804198145866,1.72976716856507E-15,2.06184270329719E-16,0.0102721927687526,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.4007,0.15,0.2,0.3,0.166037312772565,0.2031498116356,0.300451288328099,-0.0488239254520583,-0.009409226565536,0,0.890922605991364,0.165635406970978,1.04532158374786,-0.0285703931003809,0.903530657291412,0.870917618274689,0.035747230052948,-0.050710391253233,-0.0623522102832794,1.72976716856507E-15,2.06184270329719E-16,0.0273925140500069,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.5007,0.15,0.2,0.3,0.164532894878123,0.202803832194685,0.300528865215221,-0.0433430426012235,-0.0080835154768229,-0.001928605140394,0.894569635391235,0.159813955426216,1.03901505470276,-0.0285703931003809,0.903530657291412,0.871109366416931,0.0335215888917446,-0.0542371794581413,-0.057832445949316,1.72976716856507E-15,2.06184270329719E-16,0.00342406425625086,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.6007,0.15,0.2,0.3,0.163301793126806,0.202549791629264,0.300514442865852,-0.0404007671872339,-0.00765406787532408,-0.00178612768111125,0.897649109363556,0.15537691116333,1.03390693664551,-0.0285703931003809,0.903530657291412,0.871684610843658,0.0321519635617733,-0.0425268784165382,-0.0523539409041405,1.72976716856507E-15,2.06184270329719E-16,0.0102721927687526,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
3.7007,0.15,0.2,0.3,0.162039372368582,0.202245073410502,0.300483308974292,-0.0358256994989198,-0.00633416584294198,0,0.900761187076569,0.150717452168465,1.02849006652832,-0.0287621393799782,0.903530657291412,0.871684610843658,0.0279403645545244,-0.0432116910815239,-0.0499570965766907,-0.00342406425625086,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
